frame_index,frame_name,time_seconds,timestamp,abs_timestamp,ground,environment,objects,score,time,lat,lon,ele,gpx_time,dt_s
14250,DJI_0410_frame_014250,2434.16,0:40:34,,1;0;0;0,0.5115;0.0000;0.0071,0;0;0,99.63,2026-07-12 18:16:46.160000+00:00,48.951387,8.964331,233.0,2026-07-12 18:16:46+00:00,0.16
14375,DJI_0410_frame_014375,2439.16,0:40:39,,1;0;0;0,0.4862;0.0000;0.0029,0;0;0,99.84,2026-07-12 18:16:51.160000+00:00,48.95155,8.964828,233.4,2026-07-12 18:16:51+00:00,0.16
14500,DJI_0410_frame_014500,2444.16,0:40:44,,1;0;0;0,0.3748;0.0000;0.0261,0;0;0,98.24,2026-07-12 18:16:56.160000+00:00,48.951711,8.965327,233.8,2026-07-12 18:16:56+00:00,0.16
14625,DJI_0410_frame_014625,2449.16,0:40:49,,0;1;0;0,0.2319;0.0000;0.0768,0;1;0,65.16,2026-07-12 18:17:01.160000+00:00,48.951879,8.965809,234.2,2026-07-12 18:17:01+00:00,0.16
14750,DJI_0410_frame_014750,2454.16,0:40:54,,1;0;0;0,0.3004;0.0000;0.0173,0;2;1,67.04,2026-07-12 18:17:06.160000+00:00,48.952023,8.966225,234.6,2026-07-12 18:17:06+00:00,0.16
14875,DJI_0410_frame_014875,2459.16,0:40:59,,1;0;0;0,0.6562;0.0000;0.0000,1;2;0,70.79,2026-07-12 18:17:11.160000+00:00,48.952185,8.96671,236.6,2026-07-12 18:17:11+00:00,0.16
15000,DJI_0410_frame_015000,2464.16,0:41:04,,1;0;0;0,0.7420;0.0000;0.0006,0;1;0,77.85,2026-07-12 18:17:16.160000+00:00,48.952323,8.967258,236.0,2026-07-12 18:17:16+00:00,0.16
15125,DJI_0410_frame_015125,2469.16,0:41:09,,1;0;0;0,0.5928;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:17:21.160000+00:00,48.95244,8.967831,235.8,2026-07-12 18:17:21+00:00,0.16
15250,DJI_0410_frame_015250,2474.16,0:41:14,,1;0;0;0,0.6834;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:17:26.160000+00:00,48.952522,8.968382,235.8,2026-07-12 18:17:26+00:00,0.16
15375,DJI_0410_frame_015375,2479.16,0:41:19,,1;0;0;0,0.6326;0.0000;0.0010,0;0;0,99.96,2026-07-12 18:17:31.160000+00:00,48.952599,8.968968,235.8,2026-07-12 18:17:31+00:00,0.16
15500,DJI_0410_frame_015500,2484.16,0:41:24,,1;0;0;0,0.4329;0.0000;0.0237,0;0;0,98.6,2026-07-12 18:17:36.160000+00:00,48.952659,8.969545,235.7,2026-07-12 18:17:36+00:00,0.16
15625,DJI_0410_frame_015625,2489.16,0:41:29,,1;0;0;0,0.6029;0.0000;0.0022,0;0;0,99.9,2026-07-12 18:17:41.160000+00:00,48.952722,8.970119,235.8,2026-07-12 18:17:41+00:00,0.16
15750,DJI_0410_frame_015750,2494.16,0:41:34,,1;0;0;0,0.5026;0.0000;0.0004,0;0;0,99.98,2026-07-12 18:17:46.160000+00:00,48.952787,8.970722,236.0,2026-07-12 18:17:46+00:00,0.16
15875,DJI_0410_frame_015875,2499.16,0:41:39,,1;0;0;0,0.6747;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:17:51.160000+00:00,48.952852,8.971332,236.7,2026-07-12 18:17:51+00:00,0.16
16000,DJI_0410_frame_016000,2504.16,0:41:44,,1;0;0;0,0.5147;0.0000;0.0743,0;0;0,96.59,2026-07-12 18:17:56.160000+00:00,48.952917,8.971913,237.3,2026-07-12 18:17:56+00:00,0.16
16125,DJI_0410_frame_016125,2509.16,0:41:49,,1;0;0;0,0.5475;0.0000;0.0623,0;0;0,97.24,2026-07-12 18:18:01.160000+00:00,48.952979,8.972468,237.9,2026-07-12 18:18:01+00:00,0.16
16250,DJI_0410_frame_016250,2514.16,0:41:54,,1;0;0;0,0.6459;0.0000;0.0005,0;0;0,99.98,2026-07-12 18:18:06.160000+00:00,48.953043,8.972996,238.5,2026-07-12 18:18:06+00:00,0.16
16375,DJI_0410_frame_016375,2519.16,0:41:59,,1;0;0;0,0.6757;0.0000;0.0045,0;0;0,99.82,2026-07-12 18:18:11.160000+00:00,48.95313,8.973524,239.3,2026-07-12 18:18:11+00:00,0.16
16500,DJI_0410_frame_016500,2524.16,0:42:04,,1;0;0;0,0.6719;0.0000;0.0268,0;0;0,98.96,2026-07-12 18:18:16.160000+00:00,48.953227,8.974056,239.6,2026-07-12 18:18:16+00:00,0.16
16625,DJI_0410_frame_016625,2529.16,0:42:09,,1;0;0;0,0.6993;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:18:21.160000+00:00,48.953349,8.974573,240.0,2026-07-12 18:18:21+00:00,0.16
16750,DJI_0410_frame_016750,2534.16,0:42:14,,1;0;0;0,0.5620;0.0000;0.1818,0;0;0,93.4,2026-07-12 18:18:26.160000+00:00,48.95348,8.975093,240.4,2026-07-12 18:18:26+00:00,0.16
16875,DJI_0410_frame_016875,2539.16,0:42:19,,1;0;0;0,0.6100;0.0000;0.0872,0;0;0,96.62,2026-07-12 18:18:31.160000+00:00,48.953589,8.975612,240.9,2026-07-12 18:18:31+00:00,0.16
17000,DJI_0410_frame_017000,2544.16,0:42:24,,1;0;0;0,0.6832;0.0000;0.0052,0;0;0,99.79,2026-07-12 18:18:36.160000+00:00,48.953709,8.976121,241.3,2026-07-12 18:18:36+00:00,0.16
17125,DJI_0410_frame_017125,2549.16,0:42:29,,1;0;0;0,0.4993;0.0000;0.1130,0;0;0,95.02,2026-07-12 18:18:41.160000+00:00,48.953833,8.976592,241.8,2026-07-12 18:18:41+00:00,0.16
17250,DJI_0410_frame_017250,2554.16,0:42:34,,1;0;0;0,0.4448;0.0000;0.1122,0;0;0,94.56,2026-07-12 18:18:46.160000+00:00,48.953945,8.97708,242.2,2026-07-12 18:18:46+00:00,0.16
17375,DJI_0410_frame_017375,2559.16,0:42:39,,1;0;0;0,0.3256;0.0000;0.1179,0;0;0,92.82,2026-07-12 18:18:51.160000+00:00,48.95404,8.977512,242.7,2026-07-12 18:18:51+00:00,0.16
17500,DJI_0410_frame_017500,2564.16,0:42:44,,0;1;0;0,0.7175;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:18:56.160000+00:00,48.954147,8.97796,243.1,2026-07-12 18:18:56+00:00,0.16
17625,DJI_0410_frame_017625,2569.16,0:42:49,,0;1;0;0,0.5882;0.0000;0.0181,0;0;0,93.2,2026-07-12 18:19:01.160000+00:00,48.95425,8.9784,243.5,2026-07-12 18:19:01+00:00,0.16
17750,DJI_0410_frame_017750,2574.16,0:42:54,,1;0;0;0,0.3148;0.0000;0.2557,0;0;0,87.9,2026-07-12 18:19:06.160000+00:00,48.954362,8.978829,244.0,2026-07-12 18:19:06+00:00,0.16
17875,DJI_0410_frame_017875,2579.16,0:42:59,,0;1;0;0,0.3219;0.0000;0.1358,0;0;0,85.99,2026-07-12 18:19:11.160000+00:00,48.954474,8.97929,244.5,2026-07-12 18:19:11+00:00,0.16
18000,DJI_0410_frame_018000,2584.16,0:43:04,,1;0;0;0,0.6125;0.0000;0.0532,0;0;0,97.84,2026-07-12 18:19:16.160000+00:00,48.954579,8.979737,245.0,2026-07-12 18:19:16+00:00,0.16
18125,DJI_0410_frame_018125,2589.16,0:43:09,,0;1;0;0,0.6486;0.0000;0.0278,0;0;0,92.89,2026-07-12 18:19:21.160000+00:00,48.954678,8.980205,245.5,2026-07-12 18:19:21+00:00,0.16
18250,DJI_0410_frame_018250,2594.16,0:43:14,,1;0;0;0,0.6336;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:19:26.160000+00:00,48.954792,8.980678,245.9,2026-07-12 18:19:26+00:00,0.16
18375,DJI_0410_frame_018375,2599.16,0:43:19,,0;1;0;0,0.6478;0.0000;0.0096,0;0;0,93.61,2026-07-12 18:19:31.160000+00:00,48.954922,8.981172,246.2,2026-07-12 18:19:31+00:00,0.16
18500,DJI_0410_frame_018500,2604.16,0:43:24,,1;0;0;0,0.5690;0.0000;0.0000,1;0;0,100.0,2026-07-12 18:19:36.160000+00:00,48.955032,8.981672,246.5,2026-07-12 18:19:36+00:00,0.16
18625,DJI_0410_frame_018625,2609.16,0:43:29,,0;1;0;0,0.7012;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:19:41.160000+00:00,48.955128,8.982203,246.8,2026-07-12 18:19:41+00:00,0.16
18750,DJI_0410_frame_018750,2614.16,0:43:34,,1;0;0;0,0.5507;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:19:46.160000+00:00,48.955189,8.982748,247.1,2026-07-12 18:19:46+00:00,0.16
18875,DJI_0410_frame_018875,2619.16,0:43:39,,1;0;0;0,0.5346;0.0000;0.0023,0;0;0,99.88,2026-07-12 18:19:51.160000+00:00,48.955228,8.983288,247.3,2026-07-12 18:19:51+00:00,0.16
19000,DJI_0410_frame_019000,2624.16,0:43:44,,1;0;0;0,0.4753;0.0000;0.0021,0;0;0,99.88,2026-07-12 18:19:56.160000+00:00,48.955235,8.983828,247.5,2026-07-12 18:19:56+00:00,0.16
19125,DJI_0410_frame_019125,2629.16,0:43:49,,1;0;0;0,0.3286;0.0000;0.0256,0;0;0,98.05,2026-07-12 18:20:01.160000+00:00,48.955213,8.984351,247.8,2026-07-12 18:20:01+00:00,0.16
19250,DJI_0410_frame_019250,2634.16,0:43:54,,1;0;0;0,0.2172;0.0000;0.1154,0;0;0,90.63,2026-07-12 18:20:06.160000+00:00,48.95519,8.984885,247.8,2026-07-12 18:20:06+00:00,0.16
19375,DJI_0410_frame_019375,2639.16,0:43:59,,0;1;0;0,0.2335;0.0000;0.1457,0;0;0,83.63,2026-07-12 18:20:11.160000+00:00,48.955176,8.985425,247.6,2026-07-12 18:20:11+00:00,0.16
19500,DJI_0410_frame_019500,2644.16,0:44:04,,0;1;0;0,0.1417;0.0000;0.1089,0;3;0,49.01,2026-07-12 18:20:16.160000+00:00,48.955169,8.985975,247.6,2026-07-12 18:20:16+00:00,0.16
19625,DJI_0410_frame_019625,2649.16,0:44:09,,0;1;0;0,0.1276;0.0000;0.1150,0;0;0,81.2,2026-07-12 18:20:21.160000+00:00,48.955156,8.986509,247.4,2026-07-12 18:20:21+00:00,0.16
19750,DJI_0410_frame_019750,2654.16,0:44:14,,1;0;0;0,0.2550;0.0000;0.1291,0;0;2,75.13,2026-07-12 18:20:26.160000+00:00,48.955135,8.987128,247.5,2026-07-12 18:20:26+00:00,0.16
19875,DJI_0410_frame_019875,2659.16,0:44:19,,1;0;0;0,0.3240;0.0000;0.0440,0;0;0,96.77,2026-07-12 18:20:31.160000+00:00,48.955116,8.987639,248.2,2026-07-12 18:20:31+00:00,0.16
20000,DJI_0410_frame_020000,2664.16,0:44:24,,0;1;0;0,0.3941;0.0000;0.0521,0;0;0,90.85,2026-07-12 18:20:36.160000+00:00,48.95509,8.988229,248.3,2026-07-12 18:20:36+00:00,0.16
20125,DJI_0410_frame_020125,2669.16,0:44:29,,0;1;0;0,0.4333;0.0000;0.0059,0;0;0,93.64,2026-07-12 18:20:41.160000+00:00,48.955031,8.988827,247.9,2026-07-12 18:20:41+00:00,0.16
20250,DJI_0410_frame_020250,2674.16,0:44:34,,0;1;0;0,0.4609;0.0000;0.0031,0;0;0,93.82,2026-07-12 18:20:46.160000+00:00,48.95498,8.989413,247.8,2026-07-12 18:20:46+00:00,0.16
20375,DJI_0410_frame_020375,2679.16,0:44:39,,0;1;0;0,0.5764;0.0000;0.0007,0;0;0,93.97,2026-07-12 18:20:51.160000+00:00,48.954929,8.990002,247.7,2026-07-12 18:20:51+00:00,0.16
20500,DJI_0410_frame_020500,2684.16,0:44:44,,0;1;0;0,0.6149;0.0000;0.0156,0;0;0,93.33,2026-07-12 18:20:56.160000+00:00,48.954852,8.990592,247.7,2026-07-12 18:20:56+00:00,0.16
20625,DJI_0410_frame_020625,2689.16,0:44:49,,0;1;0;0,0.4697;0.0000;0.1162,0;0;0,88.64,2026-07-12 18:21:01.160000+00:00,48.954768,8.991136,247.9,2026-07-12 18:21:01+00:00,0.16
20750,DJI_0410_frame_020750,2694.16,0:44:54,,1;0;0;0,0.0838;0.0000;0.2770,0;0;0,79.27,2026-07-12 18:21:06.160000+00:00,48.954582,8.991503,248.1,2026-07-12 18:21:06+00:00,0.16
